NSGAIIIHOP
seed 104 [0.2993418841304, 0.0300209368158, 0.0058567992985, 0.0053835214161, 0.0102920735505, 0.2624953330083, 0.1378222965653, 0.0080669449817, 0.0342441702502, 0.0210945586959, 0.0283729297099, 0.0478465861171]
seed 105 [0.2999355791450, 0.0359508254996, 0.0038080175041, 0.0066923131356, 0.0102690939943, 0.2068692761715, 0.1948019360935, 0.0206796949047, 0.1328618958262, 0.1290103728703, 0.1340239126840, 0.1616491328342]
seed 106 [0.2982231699694, 0.0369414120964, 0.0079635193012, 0.0113569332294, 0.0098080731009, 0.3063181534429, 0.0135776572301, 0.0115976401559, 0.0465935066338, 0.0453507134328, 0.0577830669810, 0.0902650762207]
seed 107 [0.2997881568482, 0.0449256609401, 0.0437307169479, 0.0052411405160, 0.0616738654759, 0.0591744254380, 0.0248648364968, 0.0320408304697, 0.0268639518180, 0.0303642046311, 0.3902327687156, 0.4057499576211]
seed 108 [0.2998185261456, 0.0331068243480, 0.0021799861648, 0.0021268923450, 0.8738371883001, 0.7517923532114, 0.0474681383251, 0.1037978265133, 0.0342606811935, 0.0362835213614, 0.0420037465207, 0.1138557628664]
seed 109 [0.2997947048058, 0.0407443801510, 0.0130217383640, 0.0270728665165, 0.0278554675532, 0.0449294927517, 0.0527112000502, 0.0276579443450, 0.0830174304106, 0.0776805610715, 0.2605676078948, 0.2663809293187]

CTAEA
seed 100 [0.2996627153275, 0.0941886915414, 0.0193098607782, 0.0084211651740, 0.0534543820052, 0.4544034169222, 0.4427656131011, 0.4129426796191, 0.3956528086614, 0.5936613439000, 0.1522247174880, 0.1688821040573]
seed 101 [0.2998973068664, 0.1138125791482, 0.0560339916887, 0.0915496113492, 0.8027797344094, 0.7775908025905, 0.3933532641750, 0.1209066823776, 0.0763172174780, 0.0457533654899, 0.0499614498686, 0.1197935980162]
seed 102 [0.2999693726510, 0.1551679257210, 0.0027318052257, 0.1822840940426, 0.7915252800444, 0.4379941682645, 0.4092978772094, 0.2070405155136, 0.1960468081884, 0.0265987195999, 0.8109007369974, 0.7705950466005]
seed 103 [0.2999489048572, 0.2183043284367, 0.1141923697359, 0.0777576795512, 0.0993027918388, 0.5510248216630, 0.5388493861714, 0.2254516548865, 0.1916712116274, 0.2034288156007, 0.1992380256396, 0.2075093541795]
seed 104 [0.2999682155387, 0.1706258032168, 0.0893981880557, 0.1043586901771, 0.6105084146918, 0.1732834852671, 0.2245359876673, 0.3267648976754, 0.1997752691085, 0.4380000669493, 0.0069390078423, 0.3633290357772]
seed 105 [0.2999877692072, 0.1663919836868, 0.0734624067851, 0.1334210617266, 0.0990366750302, 0.0974014241306, 0.0526631471947, 0.0557001305148, 0.0572758048396, 0.0741279484154, 0.0527896995095, 0.6180997044981]
seed 106 [0.2999136891508, 0.0742266958774, 0.5766558896745, 0.4512030975925, 0.3328921052136, 0.2392100966931, 0.2528225966098, 0.2475900700687, 0.2371736128999, 0.1904531869628, 0.3435985016185, 0.9390198491461]
seed 107 [0.2999835628281, 0.0981247773972, 0.0438217024987, 0.1899820756556, 0.1162716808656, 0.5042480209307, 0.5236664211856, 0.1516495674388, 0.0884009560693, 0.1041244051944, 0.1198193996356, 0.0016631589900]
seed 108 [0.2996266734808, 0.2470783807317, 0.1781893496886, 0.0739192493845, 0.9055757490057, 0.7899294637830, 0.9716480611982, 0.7217060323529, 0.7248031614687, 0.6961370539737, 0.3258845179130, 0.1599489157921]
seed 109 [0.2999439431855, 0.2096454346701, 0.0505161503897, 0.0254559466532, 0.5387657538240, 0.5080806959553, 0.0628250473365, 0.0581308609868, 0.0504810213248, 0.2167143125722, 0.2471649256520, 0.5248792408372]

UNSGA3
seed 100 [0.2936842934613, 0.3083278796084, 0.0535764498488, 0.0129759786557, 0.1597685229527, 0.2480220967556, 0.2845232224508, 0.1314185247157, 0.0007822856671, 0.3626860352968, 0.4532449957024, 0.1965666342031]
seed 101 [0.2946981760605, 0.3743203127763, 0.3247809017114, 0.2789225662198, 0.1935998305239, 0.2115435963561, 0.3050573735667, 0.1964891812618, 0.0230697907785, 0.4436126810630, 0.1042475153135, 0.1723462046220]
seed 102 [0.2971460537158, 0.2452694219803, 0.0505613698684, 0.0191152154945, 0.2094481815766, 0.3210986459768, 0.2357201520827, 0.0636184572074, 0.0032010087588, 0.0959177161138, 0.4953668163275, 0.1694692190604]
seed 103 [0.2926238220725, 0.2562713932624, 0.0443241824769, 0.0440808436990, 0.1803932799031, 0.2544121952814, 0.2222643229871, 0.0861105092187, 0.0094270273986, 0.4155071607530, 0.3714379312828, 0.1641851472633]
seed 104 [0.2613801321687, 0.2831046707883, 0.1381350088824, 0.0474526307663, 0.1558494882698, 0.2978393095688, 0.2732367580690, 0.1698261184803, 0.0000023758788, 0.3782702657032, 0.4074356627107, 0.1916527441196]
seed 105 [0.2920781840289, 0.2732029633146, 0.1067965758627, 0.1742806338149, 0.1758493318242, 0.1338390000181, 0.1612056651595, 0.2939763031988, 0.0408974157361, 0.4233637803581, 0.4523264180316, 0.2718227573457]
seed 106 [0.2958631946966, 0.2916942871823, 0.0907868920339, 0.0447054403112, 0.2667135063866, 0.2290318673344, 0.1883116575075, 0.1218096683438, 0.0622016450276, 0.3775427440422, 0.0596768919811, 0.2508015836058]
seed 107 [0.2888652618681, 0.3205728060190, 0.1880258626242, 0.0274594064385, 0.1560052568226, 0.2119795991045, 0.2326644410395, 0.1632761459397, 0.2171985004051, 0.0465395055960, 0.5693830800553, 0.3365802341771]
seed 108 [0.2925786737210, 0.2630204764660, 0.0956168577348, 0.0316718324528, 0.2326310443862, 0.2682967410971, 0.1910612287911, 0.1892442528630, 0.2470880277895, 0.1665248561220, 0.1333037986736, 0.1917977292940]
seed 109 [0.2961896649588, 0.2949372627286, 0.1435315679333, 0.0409716230572, 0.2887679830440, 0.3567481619632, 0.3680372956731, 0.1480563760460, 0.2057638865460, 0.2550889990014, 0.1705732899317, 0.0958814924476]

RNSGA3
seed 100 [0.2981365070542, 0.0373205974007, 0.2148175007530, 0.0810324678316, 0.3172698685247, 0.3279814289305, 0.2986536752563, 0.2261469862185, 0.2263124209210, 0.2199708433555, 0.2983210607117, 0.2647129676594]
seed 101 [0.2871653225273, 0.0301345292775, 0.0077134177540, 0.0422266987030, 0.2861985846896, 0.0434418263511, 0.0384885893108, 0.0392395402480, 0.0362775194391, 0.0392291669915, 0.0413051688615, 0.0569996959050]
seed 102 [0.2963290854653, 0.0381250169243, 0.0087497824439, 0.0071901092385, 0.0125773719566, 0.2425440429410, 0.0113466950303, 0.0066979452411, 0.0038953579195, 0.0017484700089, 0.3759806299041, 0.3019259526005]
seed 103 [0.2648785864755, 0.0539934342532, 0.0042813547834, 0.0050210768649, 0.0102167369798, 0.2701180890664, 0.0108943609437, 0.0117035796010, 0.0142144012297, 0.0154942256127, 0.0185806441821, 0.0332917447921]
seed 104 [0.2944433179605, 0.0459578409720, 0.0045374299687, 0.0530319076237, 0.0637513522701, 0.1021289116742, 0.0107038953682, 0.0169701660616, 0.0499198734041, 0.0246795419932, 0.3139466780781, 0.2509081721749]
seed 105 [0.2749299260692, 0.0302447212628, 0.0026693775965, 0.0540448819284, 0.1986225874744, 0.0143077138689, 0.1702525569023, 0.1818340043130, 0.0089831906142, 0.0162194244280, 0.0720182458363, 0.1028542872661]
seed 106 [0.2904275358923, 0.0339726836726, 0.0053606528757, 0.0672653321471, 0.3614534668599, 0.0549270047090, 0.0548805725422, 0.0552129247502, 0.0353196761288, 0.0332529126090, 0.0344218909330, 0.0465250855674]
seed 107 [0.2967505212768, 0.0309010563629, 0.0609700700758, 0.0034953447849, 0.0069506206570, 0.1478195765915, 0.0355233921783, 0.2128937099817, 0.0073071361179, 0.0075419592088, 0.0097328369394, 0.0104687724640]
seed 108 [0.2571815660486, 0.0272182681768, 0.0005971870321, 0.0068119485319, 0.1843393769768, 0.3239431322036, 0.0191131175087, 0.0207172712662, 0.1481091099484, 0.0094250404286, 0.0132632174511, 0.0289203102616]
seed 109 [0.2734675437287, 0.0318838435719, 0.0001595232898, 0.0423920308750, 0.0475458981507, 0.0305486859619, 0.1028152882058, 0.0319440282585, 0.0114546207383, 0.0083342370018, 0.0055206379063, 0.7566176965553]

